street,city,state,zip,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_s,price_n,sq__ft_s,sq__ft_n
3 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884692,-121.290288,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
11 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884879,-121.290257,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
19 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885017,-121.290262,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
27 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885173,-121.29027,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
35 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885328,-121.290275,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
43 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885483,-121.290277,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
51 E ST,LINCOLN,CA,95648,4,2,0,Residential,2008-05-19T00:00:00Z,80521.0,38.885638,-121.290279,-1.1154721233530478,0.08940954826496565,-1.5429526333491657,0.0
59 E ST,LINCOLN,CA,95648,3,2,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885794,-121.290281,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
59 E ST,LINCOLN,CA,95648,3,2,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885794,-121.290281,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
75 E ST,LINCOLN,CA,95648,3,2,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886104,-121.290285,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
63 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885093,-121.289932,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
63 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885093,-121.289932,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
398 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88653,-121.288952,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
386 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,80521.0,38.88652800000001,-121.288869,-1.1154721233530478,0.08940954826496565,-1.5429526333491657,0.0
374 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886525,-121.288787,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
116 CRYSTALWOOD WAY,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886282,-121.289586,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
116 CRYSTALWOOD WAY,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886282,-121.289586,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
108 CRYSTALWOOD WAY,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886282,-121.289646,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
100 CRYSTALWOOD WAY,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886282,-121.289706,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
55 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88486500000001,-121.289922,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
51 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884752,-121.289907,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
47 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884638,-121.289893,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
43 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884568,-121.289784,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
39 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884546,-121.28956200000002,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
39 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884546,-121.28956200000002,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
35 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884645,-121.289397,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
31 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88479,-121.289392,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
31 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88479,-121.289392,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
27 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884985,-121.289399,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
23 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885181,-121.289406,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
19 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885376,-121.289414,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
15 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885571,-121.289421,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
7 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885962,-121.289436,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
7 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885962,-121.289436,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
3 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886093,-121.289584,-1.6740472860914255,0.0037883290932578836,-1.5429526333491657,0.0
8208 WOODYARD WAY,CITRUS HEIGHTS,CA,95621,3,2,1166,Residential,2008-05-16T00:00:00Z,30000.0,38.715322,-121.314787,-1.4886311178085856,0.03220985486374583,-0.16477925920369435,0.20027481964960495
113 RINETTI WAY,RIO LINDA,CA,95673,0,0,0,Residential,2008-05-16T00:00:00Z,30000.0,38.687172,-121.463933,-1.4886311178085856,0.03220985486374583,-1.5429526333491657,0.0
15 LOORZ CT,SACRAMENTO,CA,95823,2,1,838,Residential,2008-05-16T00:00:00Z,55422.0,38.471646,-121.435158,-1.3008587467737944,0.06099255128000462,-0.5524643936116829,0.14393679148059085
5805 DOTMAR WAY,NORTH HIGHLANDS,CA,95660,2,1,904,Residential,2008-05-16T00:00:00Z,63000.0,38.672642,-121.380343,-1.2448860055377922,0.06957233546073033,-0.4744545799808071,0.15527310202679492
2332 CAMBRIDGE ST,SACRAMENTO,CA,95815,2,1,1032,Residential,2008-05-16T00:00:00Z,65000.0,38.608085,-121.449651,-1.2301135744910776,0.07183672822418394,-0.32316282021183595,0.17725867399519066
3812 BELDEN ST,SACRAMENTO,CA,95838,2,1,904,Residential,2008-05-16T00:00:00Z,65000.0,38.636833,-121.44164,-1.2301135744910776,0.07183672822418394,-0.4744545799808071,0.15527310202679492
3348 40TH ST,SACRAMENTO,CA,95817,2,1,1080,Residential,2008-05-16T00:00:00Z,65000.0,38.544162,-121.460652,-1.2301135744910776,0.07183672822418394,-0.2664284102984718,0.18550326348333906
127 QUASAR CIR,SACRAMENTO,CA,95822,2,2,990,Residential,2008-05-16T00:00:00Z,66500.0,38.493504,-121.475304,-1.2190342512060415,0.07353502279677415,-0.37280542888602963,0.1700446581930608
127 QUASAR CIR,SACRAMENTO,CA,95822,2,2,990,Residential,2008-05-16T00:00:00Z,66500.0,38.493504,-121.475304,-1.2190342512060415,0.07353502279677415,-0.37280542888602963,0.1700446581930608
3812 CYPRESS ST,SACRAMENTO,CA,95838,2,1,900,Residential,2008-05-16T00:00:00Z,71000.0,38.636877,-121.444948,-1.1857962813509333,0.07862990651454477,-0.47918244747358746,0.15458605290278254
5821 64TH ST,SACRAMENTO,CA,95824,2,1,861,Residential,2008-05-16T00:00:00Z,75000.0,38.521202,-121.428146,-1.1562514192575037,0.08315869204145197,-0.5252791555281958,0.14788732394366197
8248 CENTER PKWY,SACRAMENTO,CA,95823,2,1,906,Condo,2008-05-16T00:00:00Z,77000.0,38.45900200000001,-121.428794,-1.141478988210789,0.08542308480490558,-0.47209064623441693,0.1556166265888011
1171 SONOMA AVE,SACRAMENTO,CA,95815,2,1,1011,Residential,2008-05-16T00:00:00Z,85000.0,38.6238,-121.439872,-1.08238926402393,0.09448065585872001,-0.3479841245489328,0.17365166609412572
4250 ARDWELL WAY,SACRAMENTO,CA,95823,3,2,1089,Residential,2008-05-16T00:00:00Z,95625.0,38.466938,-121.455631,-1.003910724088258,0.10651024241456729,-0.255790708439716,0.1870491240123669
3104 CLAY ST,SACRAMENTO,CA,95815,2,1,832,Residential,2008-05-16T00:00:00Z,96140.0,38.62391,-121.439208,-1.000106823093729,0.1070933235511566,-0.5595561948508534,0.1429062177945723
6063 LAND PARK DR,SACRAMENTO,CA,95822,2,1,800,Condo,2008-05-16T00:00:00Z,104250.0,38.517029,-121.513809,-0.9402046151993007,0.11627543620696097,-0.5973791347930961,0.13740982480247338
4738 OAKHOLLOW DR,SACRAMENTO,CA,95842,4,2,1292,Residential,2008-05-16T00:00:00Z,105000.0,38.679598,-121.356035,-0.9346649535567827,0.11712458349325607,-0.0158514331811134,0.2219168670559945
4738 OAKHOLLOW DR,SACRAMENTO,CA,95842,4,2,1292,Residential,2008-05-16T00:00:00Z,105000.0,38.679598,-121.356035,-0.9346649535567827,0.11712458349325607,-0.0158514331811134,0.2219168670559945
1401 STERLING ST,SACRAMENTO,CA,95822,2,1,810,Residential,2008-05-16T00:00:00Z,108000.0,38.520319,-121.504727,-0.9125063069867105,0.12052117263843648,-0.5855594660611453,0.13912744761250428
3715 DIDCOT CIR,SACRAMENTO,CA,95838,4,2,1064,Residential,2008-05-16T00:00:00Z,109000.0,38.635232,-121.460098,-0.9051200914633531,0.12165336902016329,-0.28533988026959317,0.1827550669872896
2426 RASHAWN DR,RANCHO CORDOVA,CA,95670,2,1,911,Residential,2008-05-16T00:00:00Z,115000.0,38.610852,-121.273278,-0.8608027983232089,0.1284465473105241,-0.46618081186844146,0.15647543799381655
4800 WESTLAKE PKWY Unit 410,SACRAMENTO,CA,95835,1,1,846,Condo,2008-05-16T00:00:00Z,115000.0,38.658812,-121.542345,-0.8608027983232089,0.1284465473105241,-0.5430086586261221,0.14531088972861558
3409 VIRGO ST,SACRAMENTO,CA,95827,3,2,1320,Residential,2008-05-16T00:00:00Z,115500.0,38.563402,-121.327747,-0.8571096905615303,0.1290126455013875,0.017243639268349032,0.22672621092408107
1110 PINEDALE AVE,SACRAMENTO,CA,95838,3,2,1410,Residential,2008-05-16T00:00:00Z,115620.0,38.660173,-121.440216,-0.8562233446987274,0.12914850906719472,0.12362065785590685,0.24218481621435933
2361 LA LOMA DR,RANCHO CORDOVA,CA,95670,3,2,1115,Residential,2008-05-16T00:00:00Z,116000.0,38.59368,-121.316054,-0.8534165827998516,0.12957874369225092,-0.22505956973664376,0.19151494331844726
1455 64TH AVE,SACRAMENTO,CA,95822,3,2,1169,Residential,2008-05-16T00:00:00Z,122000.0,38.49217700000001,-121.503392,-0.8090992896597073,0.13637192198261172,-0.1612333585841091,0.20079010649261422
7328 SPRINGMAN ST,SACRAMENTO,CA,95822,3,2,1164,Residential,2008-05-16T00:00:00Z,168820.55555555553,38.491991,-121.477636,-0.4632725754030469,0.18938198557305047,-0.1671431929500845,0.19993129508759877
7328 SPRINGMAN ST,SACRAMENTO,CA,95822,3,2,1164,Residential,2008-05-16T00:00:00Z,168820.55555555553,38.491991,-121.477636,-0.4632725754030469,0.18938198557305047,-0.1671431929500845,0.19993129508759877
119 SAINT MARIE CIR,SACRAMENTO,CA,95823,4,2,1341,Residential,2008-05-16T00:00:00Z,123000.0,38.481454,-121.446644,-0.80171307413635,0.13750411836433854,0.042064943605445854,0.23033321882514599
12 COSTA BRASE CT,SACRAMENTO,CA,95838,3,2,1219,Residential,2008-05-16T00:00:00Z,124000.0,38.655554,-121.464275,-0.7943268586129926,0.13863631474606533,-0.10213501492435474,0.2093782205427688
6813 SCOTER WAY,SACRAMENTO,CA,95842,4,2,1127,Residential,2008-05-16T00:00:00Z,148539.70833333337,38.69043,-121.36103500000002,-0.6130712839826634,0.16642008372969647,-0.21087596725830274,0.19357609069048437
6548 GRAYLOCK LN,NORTH HIGHLANDS,CA,95660,3,2,1272,Residential,2008-05-16T00:00:00Z,124413.0,38.686061,-121.369949,-0.7912763516018461,0.1391039118517185,-0.03949077064501513,0.21848162143593267
6548 GRAYLOCK LN,NORTH HIGHLANDS,CA,95660,3,2,1272,Residential,2008-05-16T00:00:00Z,124413.0,38.686061,-121.369949,-0.7912763516018461,0.1391039118517185,-0.03949077064501513,0.21848162143593267
1630 GLIDDEN AVE,SACRAMENTO,CA,95822,4,2,1253,Residential,2008-05-16T00:00:00Z,125000.0,38.482717,-121.499683,-0.7869406430896353,0.13976851112779215,-0.06194814123572179,0.21521813809687393
1630 GLIDDEN AVE,SACRAMENTO,CA,95822,4,2,1253,Residential,2008-05-16T00:00:00Z,125000.0,38.482717,-121.499683,-0.7869406430896353,0.13976851112779215,-0.06194814123572179,0.21521813809687393
7825 DALEWOODS WAY,SACRAMENTO,CA,95828,3,2,1120,Residential,2008-05-16T00:00:00Z,130000.0,38.477297,-121.411513,-0.7500095654728484,0.14542949303642616,-0.21914973537066834,0.19237375472346271
4073 TRESLER AVE,NORTH HIGHLANDS,CA,95660,2,2,1118,Residential,2008-05-16T00:00:00Z,131750.0,38.659016,-121.370457,-0.737083688306973,0.14741083670444807,-0.2215136691170585,0.19203023016145654
4288 DYMIC WAY,SACRAMENTO,CA,95838,4,3,1890,Residential,2008-05-16T00:00:00Z,137721.0,38.646541,-121.441139,-0.6929805954170061,0.1541711812997388,0.6909647569895485,0.32463071109584335
1158 SAN IGNACIO WAY,SACRAMENTO,CA,95833,3,2,1260,Residential,2008-05-16T00:00:00Z,137760.0,38.623045,-121.486279,-0.6926925330115952,0.15421533695862616,-0.05367437312335618,0.21642047406389556
1158 SAN IGNACIO WAY,SACRAMENTO,CA,95833,3,2,1260,Residential,2008-05-16T00:00:00Z,137760.0,38.623045,-121.486279,-0.6926925330115952,0.15421533695862616,-0.05367437312335618,0.21642047406389556
4904 J PKWY,SACRAMENTO,CA,95823,3,2,1400,Residential,2008-05-16T00:00:00Z,138000.0,38.487297,-121.44295,-0.6909198412859894,0.15448706409024057,0.11180098912395597,0.2404671934043284
2931 HOWE AVE,SACRAMENTO,CA,95821,3,1,1264,Residential,2008-05-16T00:00:00Z,140000.0,38.619012,-121.415329,-0.6761474102392747,0.15675145685369418,-0.04894650563057583,0.21710752318790794
5531 JANSEN DR,SACRAMENTO,CA,95824,3,1,1060,Residential,2008-05-16T00:00:00Z,145000.0,38.522015,-121.438713,-0.6392163326224878,0.1624124387623282,-0.29006774776237354,0.18206801786327723
7836 ORCHARD WOODS CIR,SACRAMENTO,CA,95828,2,2,1132,Residential,2008-05-16T00:00:00Z,145000.0,38.47955,-121.410867,-0.6392163326224878,0.1624124387623282,-0.2049661328923273,0.19443490209549982
4055 DEERBROOK DR,SACRAMENTO,CA,95823,3,2,1466,Residential,2008-05-16T00:00:00Z,150000.0,38.472117,-121.459589,-0.602285255005701,0.16807342067096223,0.1898108027548317,0.25180350395053247
9937 BURLINE ST,SACRAMENTO,CA,95827,3,2,1092,Residential,2008-05-16T00:00:00Z,150000.0,38.559641,-121.32316000000002,-0.602285255005701,0.16807342067096223,-0.25224480782013076,0.18756441085537615
6948 MIRADOR WAY,SACRAMENTO,CA,95828,4,2,1628,Residential,2008-05-16T00:00:00Z,151000.0,38.493484,-121.42035,-0.5948990394823436,0.16920561705268902,0.3812894362124358,0.2796289934730333
4909 RUGER CT,SACRAMENTO,CA,95842,3,2,960,Residential,2008-05-16T00:00:00Z,155000.0,38.68747000000001,-121.349234,-0.5653541773889141,0.17373440257959624,-0.4082644350818822,0.16489178976296806
7204 KERSTEN ST,CITRUS HEIGHTS,CA,95621,3,2,1075,Residential,2008-05-16T00:00:00Z,155800.0,38.695863,-121.300814,-0.5594452049702282,0.17464015968497767,-0.2723382446644472,0.1846444520783236
3150 ROSEMONT DR,SACRAMENTO,CA,95826,3,2,1428,Residential,2008-05-16T00:00:00Z,156142.0,38.554927,-121.35521,-0.55691911926124,0.17502737084752826,0.14489606157341842,0.24527653727241497
8200 STEINBECK WAY,SACRAMENTO,CA,95828,4,2,1358,Residential,2008-05-16T00:00:00Z,158000.0,38.474854,-121.404726,-0.543195530818842,0.17713099172477664,0.06215838044976233,0.23325317760219855
8198 STEVENSON AVE,SACRAMENTO,CA,95828,6,4,2475,Multi-Family,2008-05-16T00:00:00Z,159900.0,38.465271,-121.40426,-0.529161721324463,0.17928216485005757,1.3824153778086743,0.425111645482652
6824 OLIVE TREE WAY,CITRUS HEIGHTS,CA,95610,3,2,1410,Residential,2008-05-16T00:00:00Z,231881.75,38.689239,-121.267737,0.002510997923966444,0.2607796417504209,0.12362065785590685,0.24218481621435933
3536 SUN MAIDEN WAY,ANTELOPE,CA,95843,3,2,1711,Residential,2008-05-16T00:00:00Z,161500.0,38.70968,-121.382328,-0.5173437764870912,0.18109367906082047,0.47939268668762797,0.29388526279628996
3536 SUN MAIDEN WAY,ANTELOPE,CA,95843,3,2,1711,Residential,2008-05-16T00:00:00Z,161500.0,38.70968,-121.382328,-0.5173437764870912,0.18109367906082047,0.47939268668762797,0.29388526279628996
4517 OLYMPIAD WAY,SACRAMENTO,CA,95826,4,2,1483,Residential,2008-05-16T00:00:00Z,161600.0,38.536751,-121.359154,-0.5166051549347555,0.18120689869899315,0.2099042395991482,0.254723462727585
925 COBDEN CT,GALT,CA,95632,3,2,1140,Residential,2008-05-16T00:00:00Z,162000.0,38.282047,-121.295812,-0.5136506687254125,0.18165977725168386,-0.1955103979067666,0.19580900034352455
8225 SCOTTSDALE DR,SACRAMENTO,CA,95828,4,2,1549,Residential,2008-05-16T00:00:00Z,165000.0,38.487864,-121.402476,-0.4914920221553404,0.18505636639686426,0.2879140532300239,0.2660597732737891
8758 LEMAS RD,SACRAMENTO,CA,95828,3,2,1410,Residential,2008-05-16T00:00:00Z,165000.0,38.467487,-121.377055,-0.4914920221553404,0.18505636639686426,0.12362065785590685,0.24218481621435933
6121 ALPINESPRING WAY,ELK GROVE,CA,95758,3,2,1240,Residential,2008-05-16T00:00:00Z,167293.0,38.434075,-121.432623,-0.47455542996028194,0.18765249270016382,-0.07731371058725792,0.21298522844383375
5937 YORK GLEN WAY,SACRAMENTO,CA,95842,5,2,1712,Residential,2008-05-16T00:00:00Z,168000.0,38.677003000000006,-121.354454,-0.4693333755852683,0.1884529555420447,0.4805746535608231,0.29405702507729303
6417 SUNNYFIELD WAY,SACRAMENTO,CA,95823,4,2,1580,Residential,2008-05-16T00:00:00Z,168000.0,38.449153,-121.428272,-0.4693333755852683,0.1884529555420447,0.3245550262990716,0.2713844039848849
4008 GREY LIVERY WAY,ANTELOPE,CA,95843,3,2,1669,Residential,2008-05-16T00:00:00Z,168750.0,38.71846,-121.37086200000002,-0.46379371394275026,0.18930210282833979,0.42975007801343434,0.2866712469941601
8920 ROSETTA CIR,SACRAMENTO,CA,95826,3,1,1029,Residential,2008-05-16T00:00:00Z,168750.0,38.544374,-121.370874,-0.46379371394275026,0.18930210282833979,-0.3267087208314212,0.17674338715218138
8920 ROSETTA CIR,SACRAMENTO,CA,95826,3,1,1029,Residential,2008-05-16T00:00:00Z,168750.0,38.544374,-121.370874,-0.46379371394275026,0.18930210282833979,-0.3267087208314212,0.17674338715218138
8300 LICHEN DR,CITRUS HEIGHTS,CA,95621,3,1,1103,Residential,2008-05-16T00:00:00Z,178384.52380952382,38.71641,-121.306239,-0.39263104462068926,0.2002102758251434,-0.2392431722149848,0.18945379594641018
8884 AMBERJACK WAY,SACRAMENTO,CA,95828,3,2,2161,Residential,2008-05-16T00:00:00Z,178064.77551020405,38.479343,-121.372553,-0.394992774472692,0.19984825795759026,1.011277779625417,0.3711782892476812
4480 VALLEY HI DR,SACRAMENTO,CA,95823,3,2,1650,Residential,2008-05-16T00:00:00Z,173000.0,38.466781,-121.450955,-0.43240229796848145,0.1941139374506787,0.40729270742272766,0.28340776365510134
4480 VALLEY HI DR,SACRAMENTO,CA,95823,3,2,1650,Residential,2008-05-16T00:00:00Z,173000.0,38.466781,-121.450955,-0.43240229796848145,0.1941139374506787,0.40729270742272766,0.28340776365510134
2250 FOREBAY RD,POLLOCK PINES,CA,95726,3,1,1320,Residential,2008-05-16T00:00:00Z,175000.0,38.77491,-120.597599,-0.4176298669217667,0.1963783302141323,0.017243639268349032,0.22672621092408107
3529 FABERGE WAY,SACRAMENTO,CA,95826,3,2,1200,Residential,2008-05-16T00:00:00Z,176095.0,38.553275,-121.346218,-0.4095419609236904,0.19761808525212315,-0.12459238551506138,0.20611473720371007
1792 DAWNELLE WAY,SACRAMENTO,CA,95835,3,2,1170,Residential,2008-05-16T00:00:00Z,176250.0,38.68271,-121.501697,-0.40839709751757,0.1977935756912908,-0.16005139171091398,0.20096186877361732
7800 TABARE CT,CITRUS HEIGHTS,CA,95621,3,2,1199,Residential,2008-05-16T00:00:00Z,178000.0,38.70799,-121.302979,-0.3954712203516946,0.1997749193593127,-0.12577435238825646,0.20594297492270697
7800 TABARE CT,CITRUS HEIGHTS,CA,95621,3,2,1199,Residential,2008-05-16T00:00:00Z,178000.0,38.70799,-121.302979,-0.3954712203516946,0.1997749193593127,-0.12577435238825646,0.20594297492270697
8531 HERMITAGE WAY,SACRAMENTO,CA,95823,4,2,1695,Residential,2008-05-16T00:00:00Z,179000.0,38.448452,-121.428536,-0.3880850048283372,0.2009071157410395,0.4604812167165066,0.29113706630024044
2421 BERRYWOOD DR,RANCHO CORDOVA,CA,95670,3,2,1157,Residential,2008-05-16T00:00:00Z,180000.0,38.60868,-121.27849,-0.38069878930497986,0.20203931212276632,-0.1754169610624501,0.19872895912057711
2421 BERRYWOOD DR,RANCHO CORDOVA,CA,95670,3,2,1157,Residential,2008-05-16T00:00:00Z,180000.0,38.60868,-121.27849,-0.38069878930497986,0.20203931212276632,-0.1754169610624501,0.19872895912057711
1005 MORENO WAY,SACRAMENTO,CA,95838,3,2,1410,Residential,2008-05-16T00:00:00Z,180000.0,38.646206,-121.442767,-0.38069878930497986,0.20203931212276632,0.12362065785590685,0.24218481621435933
1675 VERNON ST Unit 24,ROSEVILLE,CA,95678,3,2,1174,Residential,2008-05-16T00:00:00Z,180000.0,38.734136,-121.29963899999998,-0.38069878930497986,0.20203931212276632,-0.15532352421813364,0.20164891789762968
